family,model,val_mae,test_mae
frozen,cosine|k=5|softmax@0.2,1.095846768964091,2.848779798092587
frozen,cosine|k=5|softmax@0.5,1.1030275681402535,2.8477556447998658
frozen,cosine|k=5|softmax@1.0,1.105411573989249,2.847443597364275
frozen,cosine|k=8|uniform,1.11044299608687,2.7546431744082476
frozen,cosine|k=8|inverse,1.0717680750745437,2.7784581053812794
frozen,cosine|k=8|inverse_sq,1.018721480665511,2.819683672218481
frozen,cosine|k=8|softmax@0.05,1.0784433779688318,2.7708854695915925
frozen,cosine|k=8|softmax@0.1,1.0963190577509188,2.761244503463282
frozen,cosine|k=8|softmax@0.2,1.1038996475281138,2.75771171531102
frozen,cosine|k=8|softmax@0.5,1.1079543120690982,2.7558169631459255
frozen,cosine|k=8|softmax@1.0,1.109220355291705,2.7552213354158734
frozen,euclidean|k=1|uniform,1.3630088587024278,3.2148465869613587
frozen,euclidean|k=2|uniform,1.1149572281913005,2.7930691477930742
frozen,euclidean|k=2|inverse,1.0929494929529222,2.8198316131311065
frozen,euclidean|k=2|inverse_sq,1.0721857152766536,2.8450141683237113
frozen,euclidean|k=2|softmax@0.05,1.3069982852359971,3.13784986319269
frozen,euclidean|k=2|softmax@0.1,1.1887599756509852,3.0948256504474965
frozen,euclidean|k=2|softmax@0.2,1.1115355118449513,3.041032419521249
frozen,euclidean|k=2|softmax@0.5,1.0964888930647718,2.9555257339245395
frozen,euclidean|k=2|softmax@1.0,1.07444075191229,2.898774769624016
frozen,euclidean|k=3|uniform,0.9864222992950421,2.712869171669996
frozen,euclidean|k=3|inverse,0.9814829107178272,2.7386799959777512
frozen,euclidean|k=3|inverse_sq,0.9779510972263793,2.7655200400369373
frozen,euclidean|k=3|softmax@0.05,1.2991791658399159,3.1341448385644974
frozen,euclidean|k=3|softmax@0.1,1.1564844382312567,3.0808590577335244
frozen,euclidean|k=3|softmax@0.2,1.0902573011144499,3.0100353910315127
frozen,euclidean|k=3|softmax@0.5,1.0373697537612372,2.8947862778678077
frozen,euclidean|k=3|softmax@1.0,0.9981318214668201,2.8242621730809168
frozen,euclidean|k=5|uniform,0.9367950088593436,2.753640153251865
frozen,euclidean|k=5|inverse,0.9108166787335873,2.7661436168294125
frozen,euclidean|k=5|inverse_sq,0.8829630098059129,2.7809906833501206
frozen,euclidean|k=5|softmax@0.05,1.29904584905829,3.134117657696153
frozen,euclidean|k=5|softmax@0.1,1.1516293284000123,3.0805892218543414
frozen,euclidean|k=5|softmax@0.2,1.0565057841209207,3.0097166929643273
frozen,euclidean|k=5|softmax@0.5,0.9183716911403114,2.8846058016194607
frozen,euclidean|k=5|softmax@1.0,0.8666828725741144,2.810862827181596
frozen,euclidean|k=8|uniform,1.1104730628094812,2.784157977910155
frozen,euclidean|k=8|inverse,1.0839039372569041,2.7858758570134587
frozen,euclidean|k=8|inverse_sq,1.0539831354667635,2.7918950458184875
frozen,euclidean|k=8|softmax@0.05,1.2990445358511449,3.1341193893227093
frozen,euclidean|k=8|softmax@0.1,1.1509388853792544,3.08103308158462
frozen,euclidean|k=8|softmax@0.2,1.0445985089526284,3.0137627526792508
frozen,euclidean|k=8|softmax@0.5,0.9663604692543435,2.8875793089435673
frozen,euclidean|k=8|softmax@1.0,0.9645000449353773,2.8184931306610927
frozen,manhattan|k=1|uniform,1.619845016250578,3.1098448433277945
frozen,manhattan|k=2|uniform,0.9530504878263855,2.7165444873673983
frozen,manhattan|k=2|inverse,0.9588408568024251,2.7319859311264363
frozen,manhattan|k=2|inverse_sq,0.9646371057344096,2.746743910309185
