metro,year,kl,recon_img_err,recon_econ_err,anomaly_score,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15
new_orleans,2019,0.5494927763938904,0.3539648950099945,0.6924669742584229,1.5959246158599854,0.012443157,-0.25234362,-0.2528063,0.24824989,0.031076506,-0.16918698,0.010848085,0.3179146,0.030625574,-0.31945962,0.07487634,0.19954999,0.31641242,-0.14723192,-0.064450115,-0.20207688
new_orleans,2021,6.461434841156006,1.184476375579834,3.836637020111084,11.482547760009766,0.5980204,1.4427661,0.48287868,-0.38319615,1.2184149,-0.20132598,-0.61332804,-0.32727745,-0.95911443,-0.3381231,-0.051409334,0.32205227,-0.27354708,1.4334955,1.0194092,1.3504589
new_orleans,2022,1.041930079460144,0.4150676429271698,1.620553731918335,3.0775513648986816,0.05682085,-0.4315567,-0.28340095,0.2557312,0.046366587,-0.29062235,0.01926355,0.5260007,0.085203335,-0.35229188,0.12052696,0.2819257,0.43473697,-0.3178755,-0.29079676,-0.3828281
new_orleans,2023,0.42630264163017273,0.6526776552200317,0.9450958371162415,2.024076223373413,-0.09903406,-0.2294369,-0.19652915,0.20669079,-0.05106943,-0.114834644,0.042347964,0.17656285,0.07265888,-0.20393327,0.016172953,0.15379487,0.23664069,-0.10772303,-0.065758854,-0.21728118
oklahoma_city,2013,0.5623893737792969,0.4400729238986969,0.9390654563903809,1.9415277242660522,0.23050854,0.041870106,-0.14741673,0.1554045,0.1762568,-0.124579124,-0.10848786,0.41505972,-0.044802237,-0.36271584,0.14661668,0.20120236,0.20250216,-0.039909773,0.052541975,-0.0005895905
oklahoma_city,2014,0.8496754169464111,0.7190914154052734,0.5913689136505127,2.1601357460021973,0.14891297,-0.26427475,-0.043360442,0.035431832,-0.20562837,-0.03469336,0.018385127,0.47025734,0.21238314,-0.052587047,0.20303278,-0.033634186,0.20978443,-0.55260855,-0.39463842,-0.39659253
oklahoma_city,2015,1.0600757598876953,0.30563753843307495,0.25684836506843567,1.6225616931915283,0.18061219,-0.37758797,-0.1524068,0.12754905,-0.1672745,-0.123509355,0.01677405,0.5788972,0.1723069,-0.17423157,0.2376967,0.055991244,0.335409,-0.55966216,-0.42402536,-0.43991277
oklahoma_city,2016,0.6333283185958862,1.0220842361450195,0.6005816459655762,2.2559943199157715,-0.19513571,-0.086541966,0.17481232,-0.109448574,-0.32166892,0.18205947,0.08341424,-0.10728081,0.22954303,0.38329405,0.0014522076,-0.18007135,-0.14865908,-0.2781205,-0.20859145,-0.25097245
oklahoma_city,2017,1.3876073360443115,0.3978537321090698,0.25585007667541504,2.041311264038086,0.35478958,-0.25742018,0.044911556,-0.022840835,-0.22033599,0.035102263,-0.028477557,0.6871506,0.23663905,-0.013525115,0.3530752,-0.08259998,0.17919841,-0.80743307,-0.55315834,-0.44578177
oklahoma_city,2018,1.019816517829895,0.4579095244407654,0.2729206681251526,1.750646710395813,0.25916323,-0.20639107,0.04989379,-0.024595223,-0.21161519,0.04799601,-0.006738637,0.55413264,0.22080944,0.020012539,0.2811892,-0.09643625,0.12987453,-0.67736816,-0.44468862,-0.38631293
oklahoma_city,2019,1.6708502769470215,0.38726353645324707,0.42037785053253174,2.47849178314209,0.27483338,-0.42731473,-0.011853375,0.02929544,-0.24685131,-0.053975746,0.0024525328,0.7049166,0.24938218,-0.053074207,0.3276965,-0.017169617,0.29286534,-0.8470451,-0.6630008,-0.5465654
oklahoma_city,2021,0.5890370011329651,0.30160656571388245,1.3604583740234375,2.2511019706726074,0.32071486,0.009222832,-0.0018445179,0.031859566,0.015181169,-0.0090351775,-0.10311384,0.52359796,0.03281168,-0.17175046,0.25276327,0.031471122,0.12934062,-0.35990313,-0.14185028,-0.13657673
oklahoma_city,2022,0.7828735113143921,0.6581708788871765,1.4571423530578613,2.898186683654785,0.22775105,-0.13244987,0.04630459,-0.044764943,-0.17152432,0.0638213,-0.040563863,0.4881995,0.18012817,0.04119998,0.26283,-0.062725216,0.07728953,-0.57491904,-0.3704688,-0.294479
oklahoma_city,2023,2.003385543823242,0.61268150806427,0.6346015930175781,3.250668525695801,0.5557951,-0.14943613,0.14171618,-0.11199627,-0.26100057,0.0807612,-0.056384478,0.8505243,0.29327235,-0.009083806,0.42909294,-0.17739403,0.14730345,-0.9919996,-0.64054567,-0.4939322
orlando,2013,2.906588315963745,0.4556618332862854,0.4984433948993683,3.8606934547424316,0.75579065,1.0687805,0.34628227,-0.32251698,0.81159675,0.025510635,-0.47397038,0.23206508,-0.53708327,-0.2401476,0.22245367,0.1120182,-0.16267924,0.51123756,0.53961235,0.869255
orlando,2014,0.5411114692687988,0.6383213996887207,0.8284543752670288,2.007887363433838,0.22669251,0.18718311,-0.030456088,0.049530085,0.2561964,-0.0796443,-0.1775641,0.21915483,-0.20335025,-0.27118924,0.13373528,0.085434146,0.11821166,0.08422711,0.22289175,0.22251356
orlando,2015,0.6702883243560791,0.4612925946712494,0.6529936790466309,1.7845746278762817,0.33711553,-0.009390177,0.10318998,-0.086351745,-0.124817654,0.10149518,-0.06062299,0.41974473,0.09838921,0.02180763,0.28288,-0.14154099,0.027189588,-0.49211532,-0.23838739,-0.11195074
orlando,2016,0.8939555883407593,0.4201393723487854,2.24318265914917,3.5572776794433594,0.44025162,-0.024039103,0.09840762,-0.085327245,-0.12137334,0.08016688,-0.06878072,0.5653581,0.10318422,-0.047014058,0.32456172,-0.13701794,0.06866675,-0.6017386,-0.29595792,-0.19173487
orlando,2017,1.3627138137817383,0.26041585206985474,0.46171659231185913,2.084846258163452,0.3074448,-0.34245324,-0.0037619397,0.013125658,-0.23899525,-0.022394404,-0.0063260566,0.63851124,0.22819234,-0.04762033,0.31679186,-0.049916964,0.22986726,-0.7601926,-0.5615919,-0.47509792
orlando,2018,1.1278462409973145,0.28574860095977783,0.33926790952682495,1.7528626918792725,0.3219777,-0.23836763,-0.0067071617,0.021508947,-0.15585797,0.035389848,-0.041015398,0.638281,0.17566475,-0.050876617,0.32762587,-0.06468785,0.18687694,-0.70727354,-0.44470417,-0.36586756
orlando,2019,1.1287586688995361,0.5904359221458435,0.40523070096969604,2.1244254112243652,0.16204843,-0.4332304,-0.14059246,0.13056377,-0.14727238,-0.10981972,0.025434352,0.55885917,0.168548,-0.14521278,0.23460282,0.061771903,0.32676834,-0.596188,-0.44460773,-0.451511
orlando,2021,0.5501126646995544,0.4036460816860199,2.8834385871887207,3.8371973037719727,0.28747046,0.03256582,-0.023829035,0.06041739,0.10530746,-0.05319342,-0.12439078,0.43879682,-0.0843537,-0.21430545,0.23959608,0.04651332,0.17341267,-0.2604525,-0.000432916,0.017371044
orlando,2022,3.108625888824463,0.3630634844303131,4.843781471252441,8.315470695495605,0.5624775,-0.39136377,0.18278301,-0.14490479,-0.4135311,-0.021408372,0.0260748,0.91039133,0.4222306,0.023325559,0.43045384,-0.19176807,0.24940412,-1.2156352,-0.9310787,-0.77992135
orlando,2023,0.7852059602737427,0.42010486125946045,0.529407262802124,1.7347180843353271,-0.08879989,-0.42447197,-0.1508838,0.14330184,-0.3052121,-0.034109347,0.19120461,0.18464687,0.2891419,0.021281928,0.038117938,-0.00035058823,0.17371567,-0.40990907,-0.3106768,-0.48233518
philadelphia,2013,4.162359237670898,0.5113890171051025,0.6798503994941711,5.353598594665527,0.40000743,0.6863202,-0.16473436,0.1680404,1.1255352,-0.40077364,-0.3584359,-0.18804249,-0.8677439,-0.5407948,-0.20029108,0.47309837,0.06670168,1.2088146,0.8419961,0.9550412
philadelphia,2014,1.1747725009918213,0.46237051486968994,0.415272980928421,2.0524158477783203,-0.26348883,-0.3597837,-0.49462277,0.46742874,0.289823,-0.33850116,0.087638006,-0.06272576,-0.2637177,-0.3530215,-0.21108927,0.34131145,0.32495815,0.3886354,0.2959606,0.04744219
philadelphia,2015,1.8083107471466064,1.7571003437042236,0.2868609130382538,3.8522720336914062,-0.71967775,-0.08347565,-0.15714185,0.12181728,0.05544269,0.040169027,0.2221259,-0.8665769,-0.13794808,0.3409427,-0.47384787,0.040350493,-0.2183494,0.75976294,0.3290732,0.23809502
philadelphia,2016,5.433361530303955,4.878023147583008,0.42565885186195374,10.737043380737305,-0.9851677,0.26045212,0.22678185,-0.24105135,-0.19172499,0.3538644,0.2942684,-1.6135329,-0.026853796,1.0871648,-0.70340383,-0.34806892,-0.8219391,1.3349063,0.32219297,0.51400965
philadelphia,2017,1.619814157485962,0.5907788276672363,0.5226566791534424,2.7332496643066406,-0.5151002,-0.3235647,-0.5194614,0.46086356,0.31898358,-0.32371724,0.13778007,-0.34131283,-0.26019385,-0.24994051,-0.32771438,0.39773485,0.2494228,0.6803502,0.31188005,0.15705296
philadelphia,2018,1.5338021516799927,0.6405309438705444,0.2606891393661499,2.4350223541259766,-0.64440256,-0.6256757,-0.58602405,0.5105679,0.028462142,-0.31254634,0.26016763,-0.25812373,-0.018770777,-0.198032,-0.33381557,0.34445274,0.404052,0.3064976,0.08234777,-0.21648458
philadelphia,2019,1.4355361461639404,0.8210444450378418,0.28888022899627686,2.5454607009887695,-0.6330932,-0.6213908,-0.55584013,0.48023844,-0.037934974,-0.26258397,0.28723094,-0.29264626,0.031087141,-0.12251,-0.3377288,0.2913647,0.3650095,0.2514512,0.04372342,-0.2467508
philadelphia,2021,3.598594903945923,0.7898788452148438,1.345062017440796,5.7335357666015625,-0.45197505,0.09658381,-0.41465342,0.37602654,0.7260689,-0.440686,-0.005714044,-0.7098108,-0.62480605,-0.307426,-0.50018835,0.5210225,0.11448226,1.3582909,0.70309275,0.6542576
philadelphia,2022,2.0904483795166016,0.6082602739334106,0.43270158767700195,3.1314101219177246,-0.54676783,-0.86622775,-0.66802406,0.62949574,0.025498345,-0.47220796,0.29751524,0.0045148283,0.059175484,-0.42153287,-0.27720857,0.4419611,0.6264363,0.062430628,-0.015686966,-0.44108364
philadelphia,2023,1.9928865432739258,1.2813973426818848,0.3746744990348816,3.648958444595337,-0.8210853,-0.73332196,-0.62451404,0.5651796,-0.056330983,-0.29045388,0.34350744,-0.39720333,0.06846824,-0.1328844,-0.45496023,0.346028,0.4247591,0.32977402,0.04774159,-0.3071512
phoenix,2013,2.4036712646484375,0.702269434928894,0.26395511627197266,3.3698959350585938,0.2531287,0.5751888,-0.077068366,0.090663016,0.7819996,-0.28132176,-0.30987203,-0.12207883,-0.5681745,-0.47327417,-0.10330121,0.33927467,0.021853594,0.9056536,0.68767834,0.74387586
phoenix,2014,0.3543502986431122,0.5451686382293701,0.45543649792671204,1.3549554347991943,0.051588822,0.11901249,-0.07623097,0.043284465,0.097552955,-0.03464608,-0.06379217,-0.039482586,-0.13221122,-0.04023768,0.013703026,0.008291326,-0.012199588,0.20408511,0.16024369,0.17792225
phoenix,2015,0.4997289776802063,0.8808204531669617,0.4489077627658844,1.8294572830200195,-0.40270555,-0.17247637,-0.14639968,0.12763241,-0.14673835,0.03558471,0.14779474,-0.38209486,0.06957017,0.11002681,-0.17132722,0.016688395,-0.016356872,0.2334916,0.09156624,-0.03145304
phoenix,2016,0.5669705271720886,0.5217291712760925,0.5311650037765503,1.6198647022247314,-0.3957588,-0.31005287,-0.18223652,0.15789635,-0.2691797,0.031214025,0.2106165,-0.293886,0.19404876,0.1360997,-0.13787009,0.007188176,0.041809652,0.037452735,-0.059152395,-0.22289124
phoenix,2017,0.824047327041626,0.6032891273498535,0.45417678356170654,1.881513237953186,-0.4632824,-0.40281314,-0.1896843,0.16740045,-0.34904906,0.0055493563,0.26214573,-0.32718813,0.25612414,0.2029254,-0.15878369,0.0077368226,0.07523664,0.01081676,-0.16372962,-0.3177926
phoenix,2018,0.8416194915771484,0.6681202054023743,0.4876534342765808,1.9973931312561035,-0.4489768,-0.3955076,-0.1927315,0.15929018,-0.36430153,0.018029261,0.25869077,-0.32534567,0.2718322,0.21477526,-0.15367503,-0.013609135,0.068061,0.009504162,-0.17917325,-0.33017024
phoenix,2019,0.9889856576919556,1.1421812772750854,0.5037224292755127,2.6348893642425537,-0.51524234,-0.44110805,-0.20758069,0.18297307,-0.38675275,0.0020824783,0.28543824,-0.3551874,0.29832107,0.21862492,-0.18590485,0.0025834066,0.094650045,0.018789403,-0.18824066,-0.37021792
phoenix,2021,0.9649169445037842,1.346609354019165,3.1142866611480713,5.425812721252441,-0.09428725,-0.5516589,-0.21747565,0.21390423,-0.20392737,-0.1738855,0.17348762,0.23428461,0.13802108,-0.14320448,0.013297178,0.022395846,0.33357984,-0.38171822,-0.24805336,-0.4540472
phoenix,2022,1.2576353549957275,0.5923416018486023,0.6706748008728027,2.5206518173217773,-0.523392,-0.5876111,-0.30578235,0.2730442,-0.4132264,-0.087516226,0.34220698,-0.26269957,0.35755688,0.11474921,-0.2071156,0.06191832,0.23453021,-0.055478647,-0.23540135,-0.51044035
phoenix,2023,1.2675821781158447,0.9702650904655457,0.38805490732192993,2.6259021759033203,-0.57084996,-0.5388884,-0.28117996,0.2488159,-0.42728564,-0.040508196,0.33303294,-0.37543136,0.34539384,0.21721762,-0.22925486,0.047232065,0.16124107,0.027124412,-0.237166,-0.44777593
pittsburgh,2013,2.327517509460449,1.4226099252700806,0.15503457188606262,3.9051618576049805,0.24421692,0.9042887,0.3963954,-0.3936175,0.48424244,0.06936977,-0.29196602,-0.36814618,-0.42881754,0.15817972,-0.04383719,-0.03066456,-0.37544894,0.80844307,0.5548405,0.78312343
pittsburgh,2014,0.666102945804596,0.7182099223136902,0.15492871403694153,1.5392415523529053,0.23894478,0.47177598,0.17128748,-0.16604376,0.22458175,0.07381506,-0.186135,0.023990907,-0.20639119,-0.001577422,0.10144863,-0.017061953,-0.15420525,0.23913124,0.28283107,0.3801135
pittsburgh,2015,0.4519805908203125,0.5770164132118225,0.2667599320411682,1.2957569360733032,0.34895346,0.16900532,0.068411864,-0.05927246,0.04992284,0.06644277,-0.12096854,0.3896102,-0.04090978,-0.06434803,0.2423574,-0.05175775,0.0098357415,-0.28451556,0.0076869205,0.025408447
pittsburgh,2016,0.7467029094696045,0.7054930925369263,0.22223494946956635,1.6744309663772583,0.23608495,0.48908493,0.10687383,-0.111581944,0.31225815,0.02229333,-0.20702082,0.0067278594,-0.25817898,-0.064024724,0.07668519,0.051255222,-0.12526795,0.33686805,0.35673678,0.3991549
pittsburgh,2017,0.4600503146648407,0.6203795671463013,0.584465742111206,1.6648956537246704,0.27466515,-0.0015470721,0.02302336,0.0026223436,-0.038910173,0.016498003,-0.07500826,0.41824988,0.015963072,-0.08969091,0.23033929,-0.052892674,0.10249439,-0.36181483,-0.089864776,-0.11231251
pittsburgh,2018,0.5224913358688354,0.8079349994659424,0.38951894640922546,1.7199453115463257,-0.09618981,0.21546316,0.20114318,-0.20703405,-0.11581683,0.189408,-0.0017971657,-0.24077988,0.013000127,0.3499664,-0.0217624,-0.1652004,-0.28822058,0.108774014,0.08306118,0.13048248
pittsburgh,2019,0.5239811539649963,0.77088862657547,0.5078023672103882,1.8026721477508545,0.34183413,0.054575738,-0.012470886,0.03334674,0.04633352,0.01047761,-0.09886886,0.48409846,-0.009645309,-0.15989812,0.25250897,0.00079124223,0.10554825,-0.34827197,-0.049983025,-0.055826887
pittsburgh,2021,3.801215887069702,1.5561785697937012,3.118227958679199,8.475622177124023,0.28229052,0.92753667,0.20634374,-0.096065454,0.9004915,-0.22719562,-0.407525,-0.35065264,-0.7658233,-0.3621171,-0.12141971,0.30832782,-0.13655809,1.2201349,0.8656273,0.9844013
pittsburgh,2022,0.30637603998184204,1.0331041812896729,0.4824565052986145,1.8219366073608398,0.09950849,0.08196646,0.09429554,-0.102758534,-0.10978851,0.08682679,-0.05867256,0.12596346,0.0547163,0.1232176,0.11779873,-0.08058594,-0.06355159,-0.20387521,-0.076436624,-0.053619638
pittsburgh,2023,0.5859684944152832,0.6142920851707458,0.3695463538169861,1.5698069334030151,0.09236457,-0.21515068,-0.031481087,0.03998742,-0.22320202,0.030824048,0.04905989,0.31653205,0.18976954,0.011778429,0.15181321,-0.06084484,0.109360054,-0.4442457,-0.27566075,-0.34987795
raleigh,2013,1.306071162223816,0.4374285042285919,0.4763125777244568,2.2198123931884766,0.5625837,0.54879975,0.105669074,-0.05705341,0.5463708,-0.05263503,-0.33179748,0.46843323,-0.28934962,-0.37351847,0.27208048,0.16570768,0.04560324,0.12671065,0.29029566,0.3972153
raleigh,2014,1.6861910820007324,0.5239487886428833,0.6129571199417114,2.823096990585327,0.5025425,-0.16726416,0.1429114,-0.11852438,-0.26216727,0.06517189,-0.047250547,0.69901204,0.2671831,0.0077635385,0.39003056,-0.17096047,0.14850914,-0.9030617,-0.60947806,-0.4336472
raleigh,2015,1.0755841732025146,0.3956810235977173,0.8351132273674011,2.3063783645629883,0.45098454,-0.061652698,0.064091645,-0.07603324,-0.1757125,0.03383764,-0.06888879,0.6377681,0.18927743,-0.044657957,0.35312974,-0.11228686,0.11849425,-0.67951375,-0.38426667,-0.29746062
raleigh,2016,2.686861991882324,0.2730821371078491,1.66721510887146,4.627159118652344,0.6648731,-0.21539463,0.164677,-0.16471049,-0.3201781,-0.008994259,-0.072928496,0.94070446,0.34446412,-0.05495502,0.47853738,-0.17119291,0.23272927,-1.1284167,-0.8088724,-0.600024
raleigh,2017,1.3476462364196777,0.4504663348197937,0.19075027108192444,1.9888628721237183,0.4449111,-0.13030308,0.09624631,-0.0833069,-0.22489448,0.06570813,-0.049482446,0.68493813,0.23985407,-0.0200788,0.3629679,-0.1405294,0.12528762,-0.80281365,-0.50054747,-0.39550048
raleigh,2018,1.4561948776245117,0.5653349757194519,0.22713395953178406,2.248663902282715,0.30040488,-0.34463912,0.00093922764,0.00045348704,-0.27364522,-0.03545387,0.018131878,0.65518534,0.27391714,-0.050507493,0.30221945,-0.050918005,0.24131903,-0.8001268,-0.58967125,-0.53568417
raleigh,2019,1.2286667823791504,0.47158554196357727,0.18557971715927124,1.8858320713043213,0.16728434,-0.46011585,-0.20608617,0.19091365,-0.07089631,-0.21741542,0.002331336,0.60621566,0.121774435,-0.2789641,0.23235133,0.15802948,0.43129942,-0.525488,-0.43015653,-0.44323587
raleigh,2021,1.3414809703826904,0.32039180397987366,0.9701129198074341,2.631985664367676,0.162017,-0.46293938,-0.17653476,0.14506945,-0.1724481,-0.19840923,0.05642898,0.5893177,0.21660908,-0.22409901,0.19622055,0.107490696,0.40505505,-0.61568946,-0.48689955,-0.53837204
raleigh,2022,3.498974084854126,0.42485302686691284,2.624600887298584,6.548428058624268,0.5605149,-0.5018996,0.09907576,-0.11339473,-0.38912225,-0.13777623,0.02479038,1.0241082,0.43145138,-0.05730632,0.43303508,-0.07500291,0.35219207,-1.2265908,-1.025768,-0.8688729
raleigh,2023,1.556117296218872,0.37977027893066406,0.3631930947303772,2.2990806102752686,0.20202304,-0.4660262,-0.063578695,0.053800378,-0.2702262,-0.09659841,0.08388006,0.62997967,0.2998907,-0.0763897,0.24513459,0.010889821,0.30170098,-0.78186893,-0.5964579,-0.6115503
sacramento,2013,6.421579360961914,0.7761334180831909,0.4738757610321045,7.67158842086792,0.8667858,1.5749416,0.51819354,-0.503239,1.1585721,-0.08299332,-0.6645806,-0.22055829,-0.92904294,-0.23436645,0.037716582,0.12657945,-0.28089437,1.1944343,0.94691575,1.399056
sacramento,2014,2.996760129928589,2.0665907859802246,0.39252614974975586,5.455877304077148,-0.018558247,0.8300534,0.54586977,-0.5232002,0.27698776,0.17765883,-0.17247027,-0.77347195,-0.34120357,0.56306183,-0.22140636,-0.22877727,-0.5889574,0.9018247,0.47313923,0.7751997
sacramento,2015,0.583638072013855,1.1200107336044312,0.40157800912857056,2.105226993560791,-0.004343996,0.3365577,0.2361292,-0.22299445,-0.023518741,0.1769917,-0.04885309,-0.20603189,-0.07093483,0.2806595,0.00057311356,-0.17238478,-0.27297592,0.18935978,0.18487395,0.25004327
sacramento,2016,5.969588279724121,5.083158493041992,0.8204745054244995,11.873221397399902,-0.6082821,0.6428243,0.77639824,-0.7360745,-0.14174889,0.49614075,0.11048761,-1.439381,-0.12883934,1.3144358,-0.4676575,-0.5220923,-1.081697,1.1231197,0.2712618,0.6565395
sacramento,2017,0.531656801700592,0.47890937328338623,0.20230169594287872,1.2128678560256958,0.30553275,0.0016421005,0.02333977,-0.01471512,-0.06059784,0.07032076,-0.06579151,0.45994785,0.05617059,-0.05145647,0.25172722,-0.062018506,0.06784126,-0.44692677,-0.1440804,-0.13683482
sacramento,2018,0.38748472929000854,1.490683674812317,0.28503257036209106,2.163201093673706,0.15355259,0.04313584,0.0815535,-0.11636809,-0.1357222,0.11803247,-0.04322727,0.20373908,0.098779395,0.11888249,0.1630954,-0.10650323,-0.05284747,-0.29697394,-0.16867869,-0.11303989
sacramento,2019,0.5205192565917969,3.541898488998413,0.42364928126335144,4.486066818237305,-0.39525202,-0.22065045,-0.027166516,0.06423271,-0.2616591,0.1262066,0.14722542,-0.296147,0.15841113,0.23448554,-0.1169786,-0.06358815,-0.05973627,-0.05403319,-0.0354492,-0.22455816
sacramento,2021,1.182265043258667,0.3265807330608368,1.3602478504180908,2.869093656539917,0.50588447,0.49816868,0.0626057,-0.014625497,0.4944058,-0.07526589,-0.28923854,0.35278058,-0.3591355,-0.31836328,0.19617602,0.14504687,0.060703956,0.18814746,0.3510279,0.42720455
sacramento,2022,1.0212602615356445,0.522472620010376,0.3357222378253937,1.8794550895690918,0.17330217,-0.33530864,-0.041437052,0.044904888,-0.20393783,-0.036114767,0.077068314,0.5116412,0.2410082,-0.05573363,0.18660265,-0.0048028817,0.201567,-0.6433005,-0.41750044,-0.4792276
sacramento,2023,0.4552197754383087,0.997169554233551,0.3478662967681885,1.800255537033081,-0.16493574,-0.27514863,-0.07157089,0.084281005,-0.2239066,0.008603919,0.10558544,0.06513254,0.19422138,0.03361577,0.0012620538,0.0051365043,0.12397361,-0.29314882,-0.1860751,-0.3401647
salt_lake_city,2013,0.488614559173584,0.48784950375556946,0.9506046175956726,1.9270687103271484,0.31632978,0.12133154,0.038229026,-0.014505036,0.048643187,0.00016296655,-0.12882406,0.4460987,0.002722878,-0.15570267,0.22763094,0.022788916,0.085127816,-0.27369004,-0.056558833,-0.044938304
salt_lake_city,2014,0.6862392425537109,0.5900387763977051,0.2925604283809662,1.5688384771347046,-0.121117495,-0.34679258,-0.076554805,0.08700463,-0.24725637,-0.03183747,0.12449611,0.22504501,0.25121132,0.011224151,0.028664552,0.01777564,0.17444348,-0.41508907,-0.31318593,-0.43284422
salt_lake_city,2015,0.8230964541435242,0.4546840786933899,0.31790417432785034,1.5956847667694092,0.05232651,-0.297627,-0.0021692365,0.018729106,-0.23879421,-0.004801847,0.0775935,0.38089257,0.25888264,0.021482915,0.13677475,-0.030241042,0.1557261,-0.5645027,-0.39105302,-0.4465183
salt_lake_city,2016,1.0386725664138794,0.4084151089191437,0.42553627490997314,1.8726239204406738,0.02721828,-0.42614394,-0.107543886,0.101440355,-0.25765672,-0.088702045,0.117361926,0.41895655,0.27228254,-0.069470674,0.10664494,0.038140956,0.26438078,-0.5918113,-0.4386677,-0.5267414
salt_lake_city,2017,1.7379422187805176,0.43738892674446106,0.46991416811943054,2.645245313644409,0.26593664,-0.42617172,0.013447143,0.00265871,-0.30129355,-0.057413034,0.0881397,0.67795384,0.3471065,-0.02694086,0.2597012,-0.032712393,0.24550793,-0.8701472,-0.6486337,-0.6432721
salt_lake_city,2018,1.4222418069839478,0.33273792266845703,0.7636572122573853,2.51863694190979,0.2428487,-0.35953313,0.005250193,0.011240058,-0.2550211,-0.034457535,0.05952133,0.63317686,0.29757756,-0.039861787,0.2518962,-0.026148714,0.22668655,-0.80500215,-0.56410813,-0.5471488
salt_lake_city,2019,1.9412357807159424,0.4060385525226593,0.9755458235740662,3.3228201866149902,0.043298632,-0.64032084,-0.17019491,0.13989455,-0.27527606,-0.24546546,0.17847176,0.5670889,0.3571816,-0.1683255,0.077119604,0.13760361,0.43076843,-0.73964506,-0.656244,-0.7539507
salt_lake_city,2021,2.12725567817688,0.5588335990905762,1.7051384449005127,4.391227722167969,0.36750963,-0.37065008,0.059459336,-0.074726366,-0.26054537,-0.06969539,0.06424478,0.78126204,0.35061222,-0.072238594,0.2628572,-0.056798056,0.2654287,-0.9931504,-0.7111673,-0.65105784
salt_lake_city,2022,2.272148609161377,0.45304420590400696,1.4003657102584839,4.125558376312256,0.26653215,-0.50716686,0.035680197,-0.00051163137,-0.32326627,-0.07506908,0.14039741,0.7586807,0.413991,-0.01764819,0.24095261,-0.028584309,0.27136758,-0.997575,-0.7510909,-0.76442915
salt_lake_city,2023,1.480196237564087,0.5896148085594177,1.1458642482757568,3.2156753540039062,-0.0692685,-0.59709895,-0.20570807,0.16997594,-0.20630437,-0.24262571,0.19273348,0.43482047,0.31193307,-0.17240393,0.002173245,0.16716403,0.39793548,-0.57539564,-0.48734426,-0.6574456
san_antonio,2013,1.3507027626037598,0.29322895407676697,0.5070730447769165,2.1510047912597656,0.63511604,0.585994,0.1310617,-0.09995421,0.5238812,0.007671248,-0.33232498,0.50681305,-0.29312816,-0.3177914,0.3097045,0.117711045,0.013799969,0.055946134,0.27161312,0.41321185
san_antonio,2014,0.5383772253990173,0.7580907344818115,0.5792590379714966,1.8757269382476807,0.1098331,-0.23199303,-0.22371367,0.18623191,-0.0027748123,-0.14180961,-0.013484955,0.37053365,0.02129402,-0.29177728,0.14909044,0.12402931,0.2939378,-0.20007774,-0.07669735,-0.18449119
san_antonio,2015,1.2059550285339355,0.5877562165260315,0.39630913734436035,2.1900203227996826,0.28238544,-0.36148307,-0.118738666,0.09063825,-0.1468166,-0.112836756,-0.0317948,0.6552098,0.13949303,-0.18001457,0.3030179,0.038029943,0.32950795,-0.6233655,-0.4617269,-0.4200693
san_antonio,2016,1.0253313779830933,0.4657116234302521,0.5900267958641052,2.0810699462890625,0.19109906,-0.38699204,-0.17167842,0.16018586,-0.05612325,-0.15134221,-0.019334558,0.5799675,0.09017487,-0.23950535,0.24572515,0.11626614,0.36381122,-0.5086192,-0.36812544,-0.36377972
san_antonio,2017,1.1625537872314453,0.4040951728820801,0.7625460028648376,2.329195022583008,0.30027926,-0.31718227,-0.098905146,0.08939188,-0.07448326,-0.096206374,-0.06435195,0.66456616,0.11305939,-0.18332396,0.3207751,0.055338323,0.3164398,-0.6194314,-0.4375316,-0.35951188
san_antonio,2018,1.5374798774719238,0.45458775758743286,0.3335481286048889,2.325615882873535,0.31717443,-0.40371457,-0.069625586,0.055526137,-0.17586109,-0.09753997,-0.03502905,0.7195553,0.18123814,-0.13232337,0.33688045,0.017730828,0.3296935,-0.7585275,-0.5830481,-0.48060474
san_antonio,2019,1.3890659809112549,0.5327341556549072,0.35906147956848145,2.2808616161346436,0.20837077,-0.49683177,-0.22613202,0.19341236,-0.043509744,-0.23998186,-0.015727261,0.6544668,0.087034285,-0.31322706,0.2627549,0.17564012,0.46888483,-0.5425172,-0.4478922,-0.44211638
san_antonio,2021,0.9200438261032104,0.33514249324798584,0.579035222530365,1.834221601486206,0.36875188,-0.1584768,-0.06847933,0.06283262,-0.02164679,-0.059078947,-0.117289186,0.636248,0.049712673,-0.20752637,0.3332325,0.03178503,0.25358742,-0.5307902,-0.3163799,-0.23139374
san_antonio,2022,2.589672565460205,0.43124067783355713,1.2579879760742188,4.278901100158691,0.45397004,-0.4664217,0.04850111,-0.054569684,-0.35732427,-0.092158474,-0.0042691194,0.84820616,0.352675,-0.038096186,0.40292883,-0.083497055,0.31707323,-1.0613215,-0.8638859,-0.7151446
